"STATISTIC","Statistic Label","TLIST(M1)","Month","C02803V03373","Type of Residential Property","UNIT","VALUE"
"HPM06C01","Residential Property Price Index","200601","2006 January","04","National excluding Dublin - houses","Base Jan 2005 = 100","112.2"
"HPM06C01","Residential Property Price Index","200601","2006 January","12","National excluding Dublin - apartments","Base Jan 2005 = 100","108"
"HPM06C01","Residential Property Price Index","200601","2006 January","13","Border excluding Louth - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200601","2006 January","14","Midland - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200601","2006 January","15","West - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200601","2006 January","16","Mid-East including Louth - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200601","2006 January","17","Mid-West including South Tipperary - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200601","2006 January","18","South-East excluding South Tipperary - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200601","2006 January","19","South-West - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","-","National - all residential properties","Base Jan 2005 = 100","113.5"
"HPM06C01","Residential Property Price Index","200602","2006 February","01","National - houses","Base Jan 2005 = 100","114"
"HPM06C01","Residential Property Price Index","200602","2006 February","02","National - apartments","Base Jan 2005 = 100","110.2"
"HPM06C01","Residential Property Price Index","200602","2006 February","05","Dublin - all residential properties","Base Jan 2005 = 100","116.4"
"HPM06C01","Residential Property Price Index","200602","2006 February","06","Dublin - houses","Base Jan 2005 = 100","118.1"
"HPM06C01","Residential Property Price Index","200602","2006 February","07","Dublin - apartments","Base Jan 2005 = 100","111.6"
"HPM06C01","Residential Property Price Index","200602","2006 February","08","Dublin City - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","09","Dun Laoghaire-Rathdown - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","10","Fingal - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","11","South Dublin - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","03","National excluding Dublin - all residential properties","Base Jan 2005 = 100","111.8"
"HPM06C01","Residential Property Price Index","200602","2006 February","04","National excluding Dublin - houses","Base Jan 2005 = 100","112.2"
"HPM06C01","Residential Property Price Index","200602","2006 February","12","National excluding Dublin - apartments","Base Jan 2005 = 100","108"
"HPM06C01","Residential Property Price Index","200602","2006 February","13","Border excluding Louth - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","14","Midland - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","15","West - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","16","Mid-East including Louth - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","17","Mid-West including South Tipperary - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","18","South-East excluding South Tipperary - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200602","2006 February","19","South-West - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","-","National - all residential properties","Base Jan 2005 = 100","114.1"
"HPM06C01","Residential Property Price Index","200603","2006 March","01","National - houses","Base Jan 2005 = 100","114.7"
"HPM06C01","Residential Property Price Index","200603","2006 March","02","National - apartments","Base Jan 2005 = 100","110.9"
"HPM06C01","Residential Property Price Index","200603","2006 March","05","Dublin - all residential properties","Base Jan 2005 = 100","117.1"
"HPM06C01","Residential Property Price Index","200603","2006 March","06","Dublin - houses","Base Jan 2005 = 100","118.8"
"HPM06C01","Residential Property Price Index","200603","2006 March","07","Dublin - apartments","Base Jan 2005 = 100","112.1"
"HPM06C01","Residential Property Price Index","200603","2006 March","08","Dublin City - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","09","Dun Laoghaire-Rathdown - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","10","Fingal - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","11","South Dublin - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","03","National excluding Dublin - all residential properties","Base Jan 2005 = 100","112.4"
"HPM06C01","Residential Property Price Index","200603","2006 March","04","National excluding Dublin - houses","Base Jan 2005 = 100","112.8"
"HPM06C01","Residential Property Price Index","200603","2006 March","12","National excluding Dublin - apartments","Base Jan 2005 = 100","107.9"
"HPM06C01","Residential Property Price Index","200603","2006 March","13","Border excluding Louth - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","14","Midland - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","15","West - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","16","Mid-East including Louth - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","17","Mid-West including South Tipperary - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","18","South-East excluding South Tipperary - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200603","2006 March","19","South-West - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","-","National - all residential properties","Base Jan 2005 = 100","115.8"
"HPM06C01","Residential Property Price Index","200604","2006 April","01","National - houses","Base Jan 2005 = 100","116.3"
"HPM06C01","Residential Property Price Index","200604","2006 April","02","National - apartments","Base Jan 2005 = 100","112.5"
"HPM06C01","Residential Property Price Index","200604","2006 April","05","Dublin - all residential properties","Base Jan 2005 = 100","119.2"
"HPM06C01","Residential Property Price Index","200604","2006 April","06","Dublin - houses","Base Jan 2005 = 100","120.7"
"HPM06C01","Residential Property Price Index","200604","2006 April","07","Dublin - apartments","Base Jan 2005 = 100","114.4"
"HPM06C01","Residential Property Price Index","200604","2006 April","08","Dublin City - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","09","Dun Laoghaire-Rathdown - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","10","Fingal - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","11","South Dublin - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","03","National excluding Dublin - all residential properties","Base Jan 2005 = 100","113.9"
"HPM06C01","Residential Property Price Index","200604","2006 April","04","National excluding Dublin - houses","Base Jan 2005 = 100","114.3"
"HPM06C01","Residential Property Price Index","200604","2006 April","12","National excluding Dublin - apartments","Base Jan 2005 = 100","108.5"
"HPM06C01","Residential Property Price Index","200604","2006 April","13","Border excluding Louth - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","14","Midland - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","15","West - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","16","Mid-East including Louth - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","17","Mid-West including South Tipperary - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","18","South-East excluding South Tipperary - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200604","2006 April","19","South-West - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200605","2006 May","-","National - all residential properties","Base Jan 2005 = 100","118.2"
"HPM06C01","Residential Property Price Index","200605","2006 May","01","National - houses","Base Jan 2005 = 100","118.8"
"HPM06C01","Residential Property Price Index","200605","2006 May","02","National - apartments","Base Jan 2005 = 100","114"
"HPM06C01","Residential Property Price Index","200605","2006 May","05","Dublin - all residential properties","Base Jan 2005 = 100","122.3"
"HPM06C01","Residential Property Price Index","200605","2006 May","06","Dublin - houses","Base Jan 2005 = 100","124.2"
"HPM06C01","Residential Property Price Index","200605","2006 May","07","Dublin - apartments","Base Jan 2005 = 100","116.3"
"HPM06C01","Residential Property Price Index","200605","2006 May","08","Dublin City - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200605","2006 May","09","Dun Laoghaire-Rathdown - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200605","2006 May","10","Fingal - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200605","2006 May","11","South Dublin - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200605","2006 May","03","National excluding Dublin - all residential properties","Base Jan 2005 = 100","115.8"
"HPM06C01","Residential Property Price Index","200605","2006 May","04","National excluding Dublin - houses","Base Jan 2005 = 100","116.3"
"HPM06C01","Residential Property Price Index","200605","2006 May","12","National excluding Dublin - apartments","Base Jan 2005 = 100","109.5"
"HPM06C01","Residential Property Price Index","200605","2006 May","13","Border excluding Louth - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200605","2006 May","14","Midland - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200605","2006 May","15","West - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200605","2006 May","16","Mid-East including Louth - houses","Base Jan 2005 = 100",""
"HPM06C01","Residential Property Price Index","200605","2006 May","17","Mid-West including South Tipperary - houses","Base Jan 2005 = 100",""
